 2452171.85293  19.287  0.080
 2452183.81230  19.695  0.163
 2452184.81184  19.745  0.136
 2452188.86239  19.860  0.174
 2452191.77255  19.636  0.077
 2452200.79366  19.893  0.106
 2452206.72879  19.833  0.159
 2452223.71754  19.829  0.129
 2452226.69366  19.732  0.135
 2452228.73741  19.484  0.085
 2452230.64896  19.886  0.122
 2452232.67073  19.899  0.127
 2452234.66350  19.659  0.101
 2452238.60796  19.904  0.149
 2452240.73449  19.846  0.129
 2452244.79615  19.833  0.163
 2452249.66442  19.877  0.141
 2452252.62788  19.988  0.147
 2452253.65230  19.949  0.114
 2452256.65687  19.764  0.124
 2452259.65142  19.631  0.083
 2452262.65663  19.967  0.150
 2452264.64032  19.766  0.118
 2452269.71776  19.613  0.101
 2452272.62253  19.932  0.121
 2452276.63329  19.967  0.146
 2452279.62777  19.839  0.091
 2452281.67519  19.935  0.104
 2452283.71082  19.806  0.092
 2452288.69635  20.027  0.122
 2452290.73420  19.665  0.095
 2452292.70435  19.984  0.168
 2452294.67506  19.734  0.119
 2452296.69399  19.752  0.150
 2452298.71554  19.958  0.135
 2452300.66719  19.705  0.115
 2452302.64082  19.755  0.104
 2452304.64547  19.963  0.215
 2452315.56879  19.887  0.145
 2452322.54666  19.865  0.124
 2452325.56035  19.871  0.154
 2452330.56905  19.680  0.122
 2452337.52088  19.819  0.144
 2452343.51690  19.930  0.150
 2452353.51110  19.643  0.136
 2452370.51582  19.612  0.135
 2452403.49440  19.604  0.172
 2452518.92031  19.821  0.145
 2452526.84999  19.817  0.100
 2452540.85817  19.781  0.190
 2452544.77832  19.698  0.131
 2452550.89616  19.977  0.264
 2452554.86148  19.944  0.117
 2452554.86574  19.998  0.128
 2452558.87255  19.993  0.147
 2452562.89345  19.545  0.146
 2452571.81855  19.819  0.138
 2452577.75724  20.002  0.156
 2452580.78599  19.848  0.106
 2452588.82316  19.967  0.123
 2452593.81230  19.843  0.122
 2452599.73218  19.813  0.151
 2452607.69040  19.814  0.124
 2452617.67969  20.020  0.167
 2452620.62320  19.729  0.132
 2452622.79898  19.946  0.147
 2452624.79362  19.602  0.149
 2452626.60687  19.545  0.118
 2452631.78763  19.957  0.196
 2452637.59559  19.612  0.085
 2452640.63523  19.622  0.112
 2452642.63346  19.707  0.089
 2452644.62368  19.733  0.119
 2452649.64694  19.611  0.078
 2452651.69578  19.577  0.087
 2452656.72667  20.024  0.242
 2452658.71248  19.750  0.168
 2452661.72779  19.678  0.131
 2452663.63148  19.720  0.114
 2452665.66100  20.050  0.128
 2452667.62194  19.945  0.117
 2452669.66409  19.866  0.137
 2452671.59241  19.814  0.094
 2452673.59946  19.905  0.150
 2452675.59904  19.733  0.110
 2452677.59689  19.736  0.123
 2452679.62380  19.733  0.129
 2452681.64529  19.559  0.150
 2452685.58494  19.959  0.190
 2452694.53691  19.695  0.101
 2452698.59871  19.674  0.138
 2452704.58126  19.617  0.187
 2452711.53645  19.656  0.123
 2452731.49051  19.870  0.151
 2452879.88339  19.696  0.106
 2452884.82929  19.654  0.095
 2452888.86200  19.688  0.085
 2452893.85338  19.706  0.142
 2452897.81500  19.997  0.213
 2452903.86096  19.664  0.086
 2452906.80964  19.770  0.154
 2452910.78278  19.602  0.105
 2452915.78676  19.612  0.083
 2452924.87833  19.861  0.136
 2452929.87606  19.978  0.129
 2452932.84418  19.973  0.159
 2452941.82063  19.644  0.078
 2452943.69534  19.685  0.136
 2452946.72208  19.845  0.163
 2452952.69667  19.652  0.117
 2452955.75833  20.030  0.174
 2452957.69087  19.958  0.136
 2452960.71181  20.026  0.136
 2452963.69855  19.676  0.112
 2452966.66405  19.880  0.167
 2452968.82705  19.782  0.092
 2452971.83440  19.816  0.097
 2452975.63267  20.069  0.155
 2452983.66854  19.762  0.133
 2452985.84960  20.006  0.149
 2452988.61328  19.893  0.122
 2452990.80464  19.805  0.112
 2452994.73103  19.752  0.085
 2452997.61397  19.918  0.109
 2452999.63357  19.774  0.105
 2453001.61147  19.714  0.089
 2453003.64045  19.779  0.128
 2453005.66986  19.702  0.173
 2453007.62248  19.958  0.113
 2453009.62026  19.958  0.158
 2453011.65250  19.846  0.142
 2453013.62797  19.633  0.096
 2453016.62845  19.735  0.103
 2453018.61358  20.035  0.160
 2453020.65472  19.883  0.077
 2453022.68670  19.954  0.100
 2453024.66876  19.557  0.106
 2453026.63784  19.781  0.076
 2453028.64322  19.638  0.072
 2453030.67854  19.699  0.081
 2453032.78229  19.920  0.100
 2453035.60691  19.758  0.092
 2453037.61365  19.688  0.082
 2453040.58495  19.960  0.172
 2453042.57301  19.680  0.118
 2453045.58188  19.624  0.071
 2453047.53370  19.848  0.140
 2453049.53923  20.085  0.145
 2453051.53282  19.715  0.096
 2453053.52533  19.890  0.121
 2453055.52809  19.573  0.087
 2453057.52347  19.822  0.110
 2453059.52603  19.669  0.172
 2453060.51964  19.797  0.117
 2453061.52075  19.545  0.092
 2453064.53319  19.698  0.127
 2453067.53079  19.916  0.113
 2453069.51510  19.634  0.095
 2453072.50953  19.753  0.122
 2453075.51476  19.883  0.137
 2453077.59995  19.907  0.140
 2453081.59116  19.806  0.096
 2453083.59826  19.573  0.127
 2453086.53412  19.797  0.154
 2453089.52147  19.664  0.095
 2453092.50411  20.025  0.250
 2453098.50118  19.643  0.127
 2453101.52267  19.664  0.132
 2453104.49412  20.130  0.183
 2453108.49117  19.998  0.145
 2453112.48648  20.221  0.250
 2453115.51318  20.046  0.185
 2453123.49205  19.523  0.137
 2453132.49218  20.183  0.297
 2453230.86448  19.820  0.091
 2453246.88031  19.927  0.135
 2453251.91115  19.731  0.092
 2453254.86805  19.773  0.154
 2453261.90093  19.995  0.123
 2453272.88059  19.609  0.097
 2453275.87947  19.601  0.167
 2453280.87901  19.811  0.101
 2453283.81931  19.808  0.100
 2453294.73894  19.734  0.090
 2453298.76847  19.755  0.091
 2453300.82434  20.107  0.138
 2453306.73311  19.886  0.121
 2453308.74971  19.606  0.117
 2453310.78220  19.819  0.103
 2453314.70340  19.665  0.123
 2453328.83323  19.617  0.067
 2453335.83722  19.716  0.144
 2453336.70142  19.662  0.119
 2453340.82264  19.766  0.119
 2453349.64541  19.830  0.097
 2453353.63823  19.923  0.097
 2453356.63188  19.820  0.094
 2453360.64512  19.874  0.119
 2453369.66373  19.827  0.103
 2453377.62474  19.808  0.099
 2453381.62331  19.746  0.089
 2453386.63513  19.797  0.071
 2453390.63814  19.628  0.086
 2453395.74816  19.957  0.205
 2453398.61566  19.681  0.110
 2453400.60116  20.120  0.205
 2453403.60988  19.627  0.103
 2453406.53938  19.702  0.090
 2453410.56291  19.828  0.082
 2453415.53885  19.641  0.089
 2453421.60831  19.801  0.090
 2453429.56039  19.640  0.091
 2453434.54847  19.846  0.090
 2453442.52022  19.955  0.140
 2453450.52198  19.780  0.123
 2453592.88410  19.936  0.090
 2453608.89091  19.651  0.086
